주차장이름(pl_nm),일반-1일(전일)(pl_allday_pass_amt),계획주차면수(pl_num_space_planned),법정동코드(bemd_code),경도(logitude),위도(latitude)
답십리로84길 008-01 주차장,0,5.0,10100,127.083742,37.570852
답십리로84길 009-00 주차장,0,6.0,10100,127.084094,37.57077
연리지 주차장,0,8.0,10100,127.084464,37.569624
제이에스빌 주차장,0,4.0,10100,127.084106,37.569576
제이에스빌 주차장,0,6.0,10100,127.084115,37.569679
수플러스2 주차장,0,6.0,10100,127.084446,37.570914
에덴빌라 주차장,0,7.0,10100,127.08492,37.570446
청운명가 주차장,0,10.0,10100,127.084835,37.569531
답십리로88길 038-00 주차장,0,3.0,10100,127.084804,37.569379
청우컨스빌 주차장,0,18.0,10100,127.085262,37.570568
하나캐슬 주차장,0,9.0,10100,127.083144,37.568824
기쁨약국 주차장,0,6.0,10100,127.083396,37.569966
KEB하나은행 주차장,0,13.0,10100,127.083466,37.570203
정모텔 주차장,0,3.0,10100,127.083588,37.571134
금성빌라 주차장,0,8.0,10100,127.083555,37.56937
지은아트빌 주차장,0,2.0,10100,127.083398,37.569546
면목로16길 005-00 주차장,0,4.0,10100,127.083522,37.569536
실로암불가마사우나 주차장,0,84.0,10100,127.085563,37.569082
그린빌라 주차장,0,8.0,10100,127.085899,37.570374
파랑새빌라 주차장,0,8.0,10100,127.0859,37.570506
수플러스 주차장,0,11.0,10100,127.085207,37.569432
이안채 B 주차장,0,4.0,10100,127.085325,37.569699
창조예가 주차장,0,4.0,10100,127.085098,37.569107
창조예가 주차장,0,4.0,10100,127.084871,37.56908
드림빌 주차장,0,4.0,10100,127.084649,37.569079
용마산로31길 026-00 주차장,0,1.0,10100,127.084644,37.569255
용마산로31길 008-00 주차장,0,5.0,10100,127.085572,37.569401
에덴빌14차 주차장,0,6.0,10100,127.085531,37.569618
베스트빌 주차장,0,4.0,10100,127.085278,37.570297
서령하이빌 주차장,0,7.0,10100,127.084715,37.570405
샤인빌4차 주차장,0,8.0,10100,127.084257,37.570451
용마산로33길 034-00 주차장,0,4.0,10100,127.084148,37.570447
용마산로33길 035-00 주차장,0,5.0,10100,127.084106,37.570246
진부축산 주차장,0,4.0,10100,127.083979,37.570257
오션타워 주차장,0,6.0,10100,127.084025,37.570462
에덴빌13차 주차장,0,6.0,10100,127.085555,37.569756
이안채 A 주차장,0,5.0,10100,127.085357,37.569942
플러스빌 주차장,0,8.0,10100,127.085474,37.569932
헤쎄드빌 주차장,0,8.0,10100,127.084323,37.568905
용마산로31길 027-00 주차장,0,6.0,10100,127.084544,37.569062
메이저빌 주차장,0,4.0,10100,127.080803,37.566071
긴고랑로1길 051-00 주차장,0,4.0,10100,127.078409,37.566319
수플러스 주차장,0,4.0,10100,127.078869,37.567085
긴고랑로1길 076-00 주차장,0,2.0,10100,127.079125,37.567127
긴고랑로1길 079-00 주차장,0,7.0,10100,127.078951,37.567465
긴고랑로1길 080-00 주차장,0,2.0,10100,127.079222,37.567318
긴고랑로7길 100-00 주차장,0,1.0,10100,127.081489,37.567562
긴고랑로7길 101-00 주차장,0,1.0,10100,127.081315,37.56764
긴고랑로7길 102-00 주차장,0,1.0,10100,127.081537,37.567658
선재네스빌 주차장,0,8.0,10100,127.081389,37.567762
동양슈퍼 주차장,0,2.0,10100,127.081451,37.567879
화목교회 주차장,0,3.0,10100,127.080332,37.565473
긴고랑로7길 052-00 주차장,0,4.0,10100,127.080468,37.565539
긴고랑로7길 054-00 주차장,0,2.0,10100,127.08044,37.56571
긴고랑로7길 054-03 주차장,0,4.0,10100,127.080631,37.565623
주원그린빌 주차장,0,8.0,10100,127.080576,37.565906
긴고랑로7길 063-00 주차장,0,5.0,10100,127.080386,37.566219
중국어교습소 주차장,0,4.0,10100,127.080676,37.566076
아이조아유치원 주차장,0,5.0,10100,127.080492,37.56622
긴고랑로7길 066-03 주차장,0,4.0,10100,127.080883,37.566176
제일하이빌 주차장,0,10.0,10100,127.080989,37.56613
새하늘교회 주차장,0,3.0,10100,127.080759,37.566216
미뜰예어린이집 주차장,0,6.0,10100,127.080539,37.566338
긴고랑로7길 070-00 주차장,0,2.0,10100,127.080817,37.566364
솔로몬어린이집 주차장,0,1.0,10100,127.080697,37.566587
금호시티 주차장,0,2.0,10100,127.080774,37.566677
긴고랑로7길 083-00 주차장,0,2.0,10100,127.080941,37.567024
긴고랑로7길 086-00 주차장,0,1.0,10100,127.081172,37.567005
중앙팰리스 주차장,0,6.0,10100,127.080988,37.567109
긴고랑로7길 088-00 주차장,0,1.0,10100,127.081249,37.567153
긴고랑로7길 088-03 주차장,0,1.0,10100,127.081348,37.56712
긴고랑로7길 088-06 주차장,0,8.0,10100,127.081414,37.567013
긴고랑로7길 092-00 주차장,0,2.0,10100,127.08131,37.567247
현진 에코빌 주차장,0,19.0,10100,127.08142,37.567448
기독교대한감리회 아침빛교회 주차장,0,6.0,10100,127.07741,37.566419
거진실업 주차장,0,5.0,10100,127.077493,37.566575
엘림퍼스트 중곡동 주차장,0,16.0,10100,127.078053,37.566392
동신피혁 주차장,0,5.0,10100,127.077552,37.566697
한국사료향미양행 주차장,0,6.0,10100,127.077698,37.566915
한국모형 주차장,0,6.0,10100,127.077844,37.567164
ffroi 주차장,0,4.0,10100,127.077916,37.567324
동이로주유소 주차장,0,2.0,10100,127.07802,37.567494
태진빌딩 주차장,0,8.0,10100,127.078597,37.567358
중앙화학 주차장,0,4.0,10100,127.0782,37.567811
위너스텔 주차장,0,19.0,10100,127.078664,37.567486
동일로 419-00 주차장,0,2.0,10100,127.078253,37.567919
유신모자 주차장,0,4.0,10100,127.078734,37.567595
동일로 423-00 주차장,0,2.0,10100,127.078399,37.568161
쇼비즈 주차장,0,16.0,10100,127.078645,37.568565
삼성 베스트빌 아파트 주차장,0,19.0,10100,127.078789,37.568848
가나목재 주차장,0,2.0,10100,127.078882,37.569019
대우빌딩 주차장,0,3.0,10100,127.078948,37.569141
현대주유소 주차장,0,3.0,10100,127.07904,37.569355
푸른기술 주차장,0,2.0,10100,127.079079,37.569631
명진인테리어 주차장,0,6.0,10100,127.079272,37.569779
상경빌딩 주차장,0,7.0,10100,127.079303,37.56995
장평빌딩 주차장,0,4.0,10100,127.079627,37.570775
중곡아파트 주차장,0,76.0,10100,127.078898,37.56644
동일로72길 023-11 주차장,0,1.0,10100,127.079362,37.566197
서울중마초등학교 주차장,0,20.0,10100,127.079811,37.565846
홍두깨 칼국수 주차장,0,4.0,10100,127.080483,37.565359
동일로72길 053-00 주차장,0,4.0,10100,127.080613,37.565276
동일로72길 053-01 주차장,0,3.0,10100,127.080622,37.565357
경하유치원 주차장,0,6.0,10100,127.07825,37.566164
동일로74길 015-00 주차장,0,2.0,10100,127.079059,37.567038
동일로74길 017-00 주차장,0,1.0,10100,127.079167,37.566996
동일로74길 019-00 주차장,0,2.0,10100,127.079255,37.567032
동일로74길 025-00 주차장,0,1.0,10100,127.079505,37.566877
동일로74길 027-00 주차장,0,1.0,10100,127.079608,37.56684
동일로74길 028-10 주차장,0,1.0,10100,127.079265,37.566423
동일로74길 028-11 주차장,0,1.0,10100,127.079374,37.566274
동일로74길 028-12 주차장,0,1.0,10100,127.079209,37.566324
동일로74길 028-14 주차장,0,1.0,10100,127.079165,37.566216
동일로74길 028-16 주차장,0,1.0,10100,127.079111,37.566161
동일로74길 028-05 주차장,0,1.0,10100,127.079517,37.566534
동일로74길 028-06 주차장,0,1.0,10100,127.079366,37.566579
동일로74길 028-07 주차장,0,1.0,10100,127.079477,37.566437
동일로74길 028-08 주차장,0,1.0,10100,127.079317,37.566497
동일로74길 028-09 주차장,0,2.0,10100,127.079422,37.566367
동일로74길 030-00 주차장,0,1.0,10100,127.081111,37.565879
동일로74길 032-10 주차장,0,1.0,10100,127.079549,37.566327
동일로74길 032-12 주차장,0,1.0,10100,127.079492,37.566247
동일로74길 032-06 주차장,0,1.0,10100,127.079628,37.566486
동일로74길 035-01 주차장,0,1.0,10100,127.080077,37.566708
동일로74길 041-00 주차장,0,3.0,10100,127.080428,37.566617
동일로74길 044-00 주차장,0,4.0,10100,127.080393,37.566395
미란채 주차장,0,8.0,10100,127.079526,37.567591
우암가든빌라 주차장,0,12.0,10100,127.078799,37.567699
동일로76길 024-03 주차장,0,8.0,10100,127.080067,37.567532
골든빌 주차장,0,6.0,10100,127.080284,37.56773
명성리치빌 주차장,0,9.0,10100,127.080519,37.567728
동일로76길 038-00 주차장,0,13.0,10100,127.080814,37.567793
동일로76길 040-14 주차장,0,2.0,10100,127.080568,37.567364
동일로76길 044-00 주차장,0,4.0,10100,127.081002,37.567829
동일로76길 046-00 주차장,0,1.0,10100,127.081155,37.567845
동일로76길 046-13 주차장,0,3.0,10100,127.081058,37.567373
동일로76길 046-15 주차장,0,3.0,10100,127.08097,37.56725
동일로76길 046-03 주차장,0,1.0,10100,127.081254,37.567756
동일로76길 046-05 주차장,0,1.0,10100,127.081216,37.567688
동일로76길 048-00 주차장,0,1.0,10100,127.081322,37.56786
동일로76길 058-03 주차장,0,1.0,10100,127.081833,37.567817
동일로76길 062-00 주차장,0,2.0,10100,127.082072,37.567932
미래하이츠 주차장,0,8.0,10100,127.078991,37.567601
신한빌딩 주차장,0,7.0,10100,127.080892,37.565669
카흐베하네 주차장,0,3.0,10100,127.081029,37.565771
이남희산부인과 주차장,0,4.0,10100,127.081069,37.565906
낙원감리교회 주차장,0,5.0,10100,127.081144,37.566042
면목로 147-00 주차장,0,8.0,10100,127.081443,37.566546
면목로 149-00 주차장,0,5.0,10100,127.081554,37.566721
면목로 151-00 주차장,0,4.0,10100,127.08161,37.566816
황가빌딩 주차장,0,5.0,10100,127.081593,37.566936
레브하우스 주차장,0,5.0,10100,127.081682,37.567068
면목로 153-00 주차장,0,5.0,10100,127.08168,37.567066
삼영빌딩 주차장,0,8.0,10100,127.081803,37.567322
진아빌딩 주차장,0,10.0,10100,127.081891,37.567467
중곡3동새마을금고 주차장,0,6.0,10100,127.081967,37.567586
중곡빌딩 주차장,0,12.0,10100,127.082039,37.567739
면목로11길 010-00 주차장,0,3.0,10100,127.081143,37.566873
로마네스크3 주차장,0,6.0,10100,127.080895,37.566943
면목로11길 017-00 주차장,0,2.0,10100,127.080701,37.56681
우림하우스 주차장,0,4.0,10100,127.080551,37.566871
면목로11길 021-00 주차장,0,7.0,10100,127.080415,37.56694
나윤 아트빌 주차장,0,8.0,10100,127.080355,37.566794
중곡동넥스빌-2 주차장,0,4.0,10100,127.08046,37.567404
면목로11길 028-11 주차장,0,2.0,10100,127.080339,37.567525
헤세드빌 주차장,0,6.0,10100,127.080313,37.567632
면목로11길 028-05 주차장,0,1.0,10100,127.08021,37.567303
중곡동넥스빌-1 주차장,0,5.0,10100,127.080274,37.567419
면목로11길 029-03 주차장,0,2.0,10100,127.080024,37.566954
면목로11길 029-04 주차장,0,2.0,10100,127.07991,37.566992
파크홈 주차장,0,8.0,10100,127.079842,37.567068
면목로11길 034-00 주차장,0,3.0,10100,127.080028,37.567269
파크홈2차 주차장,0,8.0,10100,127.079751,37.567157
면목로11길 035-06 주차장,0,1.0,10100,127.079559,37.567092
면목로11길 036-00 주차장,0,2.0,10100,127.079873,37.567321
면목로11길 038-00 주차장,0,1.0,10100,127.079731,37.567324
면목로11길 038-01 주차장,0,2.0,10100,127.079746,37.567411
월드하우스 주차장,0,10.0,10100,127.079464,37.567136
면목로11길 004-00 주차장,0,2.0,10100,127.081385,37.566782
동영빌딩 주차장,0,3.0,10100,127.079593,37.567405
면목로11길 044-00 주차장,0,3.0,10100,127.07947,37.56745
면목로11길 046-00 주차장,0,3.0,10100,127.079344,37.5675
면목로11길 005-00 주차장,0,5.0,10100,127.081253,37.566614
면목로11길 008-00 주차장,0,4.0,10100,127.081277,37.566829
예건빌2 주차장,0,4.0,10100,127.079948,37.567677
청운명가 주차장,0,7.0,10100,127.080307,37.566975
위드32 주차장,0,7.0,10100,127.079868,37.566597
민성팰리스 주차장,0,8.0,10100,127.079798,37.566386
금상빌리지 주차장,0,4.0,10100,127.078952,37.565922
경지아리움 주차장,0,5.0,10100,127.079131,37.56762
동일로74길 040-01 주차장,0,4.0,10100,127.080293,37.56646
인화빌1 주차장,0,6.0,10100,127.07933,37.567259
긴고랑로1길 081-00 주차장,0,1.0,10100,127.079048,37.567479
긴고랑로1길 078-00 주차장,0,1.0,10100,127.079168,37.567213
인화빌1 주차장,0,7.0,10100,127.078962,37.567284
긴고랑로7길 052-00 주차장,0,1.0,10100,127.080558,37.567157
중곡아파트 주차장,0,61.0,10100,127.078458,37.566786
동일로76길 046-04 주차장,0,1.0,10100,127.081113,37.567771
면목로11길 022-03 주차장,0,1.0,10100,127.080561,37.567156
긴고랑로13길 047-00 주차장,0,4.0,10100,127.082641,37.564594
긴고랑로13길 051-00 주차장,0,2.0,10100,127.082751,37.564731
긴고랑로13길 052-00 주차장,0,2.0,10100,127.082927,37.564656
중광초등학교 주차장,0,13.0,10100,127.082453,37.56517
가족보건의원 주차장,0,17.0,10100,127.08319,37.565039
연리지 주차장,0,6.0,10100,127.08329,37.565305
긴고랑로13길 069-00 주차장,0,5.0,10100,127.083113,37.565473
긴고랑로13길 071-00 주차장,0,2.0,10100,127.083166,37.56557
원우주택 주차장,0,3.0,10100,127.083205,37.565676
테미하우스 주차장,0,8.0,10100,127.083446,37.56558
신동빌 주차장,0,3.0,10100,127.083273,37.565777
긴고랑로13길 082-00 주차장,0,4.0,10100,127.08367,37.565981
긴고랑로13길 084-00 주차장,0,2.0,10100,127.083719,37.566089
긴고랑로13길 088-00 주차장,0,2.0,10100,127.08377,37.566191
긴고랑로13길 090-00 주차장,0,3.0,10100,127.083823,37.566293
긴고랑로13길 092-00 주차장,0,3.0,10100,127.083891,37.566391
은성빌딩 주차장,0,5.0,10100,127.081465,37.565003
긴고랑로9길 035-04 주차장,0,4.0,10100,127.081465,37.565181
창우그린빌 주차장,0,2.0,10100,127.081706,37.565022
마레빌 주차장,0,6.0,10100,127.081889,37.565331
긴고랑로9길 048-06 주차장,0,6.0,10100,127.082239,37.565376
로얄그린빌 주차장,0,8.0,10100,127.082176,37.565545
긴고랑로9길 052-00 주차장,0,2.0,10100,127.082181,37.565663
긴고랑로9길 066-00 주차장,0,2.0,10100,127.082374,37.566226
능동로 393-00 주차장,0,5.0,10100,127.083246,37.564376
동성교회 주차장,0,31.0,10100,127.083184,37.564607
능동로 403-01 주차장,0,1.0,10100,127.083596,37.565096
능동로 405-00 주차장,0,1.0,10100,127.083759,37.565333
아이엠빌딩 주차장,0,26.0,10100,127.083838,37.565594
능동로 411-00 주차장,0,3.0,10100,127.084048,37.565843
참존빌딩 주차장,0,7.0,10100,127.084152,37.566182
KEPCO 주차장,0,26.0,10100,127.084169,37.566768
중곡문화체육센터 주차장,0,58.0,10100,127.084654,37.567795
에이탑아파트 주차장,0,11.0,10100,127.085237,37.568036
능동로49길 010-00 주차장,0,5.0,10100,127.082897,37.564498
파인빌 주차장,0,7.0,10100,127.083211,37.566157
벨라 주차장,0,9.0,10100,127.082796,37.565789
능동로51길 022-00 주차장,0,2.0,10100,127.083076,37.566187
현진스위트홈 주차장,0,4.0,10100,127.082794,37.566096
능동로51길 025-12 주차장,0,9.0,10100,127.082388,37.565696
은주빌라 주차장,0,4.0,10100,127.082401,37.565407
능동로51길 025-06 주차장,0,2.0,10100,127.082585,37.566042
능동로51길 025-08 주차장,0,7.0,10100,127.082471,37.565865
미리내 주차장,0,4.0,10100,127.082642,37.566143
능동로51길 028-00 주차장,0,1.0,10100,127.082606,37.566328
능동로51길 028-03 주차장,0,9.0,10100,127.082651,37.566425
능동로51길 028-06 주차장,0,2.0,10100,127.082874,37.56644
긴고랑로9길 064-00 주차장,0,2.0,10100,127.082319,37.566138
능동로51길 034-04 주차장,0,4.0,10100,127.082492,37.566468
월드빌 주차장,0,3.0,10100,127.083792,37.565938
한진빌라 주차장,0,3.0,10100,127.083113,37.566594
산솔하이츠빌 주차장,0,6.0,10100,127.082983,37.566615
정우빌라 주차장,0,4.0,10100,127.082908,37.566738
능동로53길 028-00 주차장,0,4.0,10100,127.082943,37.566896
메이저빌 주차장,0,4.0,10100,127.082617,37.566868
능동로53길 005-02 주차장,0,2.0,10100,127.083937,37.566257
드림빌리지 주차장,0,4.0,10100,127.083477,37.567798
능동로55길 035-00 주차장,0,3.0,10100,127.08348,37.567882
능동로55길 037-00 주차장,0,4.0,10100,127.083298,37.567896
퍼시픽빌리지 주차장,0,6.0,10100,127.083094,37.567869
퍼시픽빌리지 주차장,0,5.0,10100,127.083052,37.567677
퍼시픽빌리지 주차장,0,8.0,10100,127.082934,37.567851
파인빌 주차장,0,5.0,10100,127.081555,37.565473
금강산화로구이 주차장,0,22.0,10100,127.08143,37.565773
중곡동 주택 주차장,0,8.0,10100,127.081688,37.566017
영조빌딩 주차장,0,1.0,10100,127.082199,37.567237
면목로12길 012-01 주차장,0,3.0,10100,127.082882,37.567324
정인빌 주차장,0,9.0,10100,127.082705,37.567289
드림빌 주차장,0,8.0,10100,127.082988,37.567255
파크빌라 주차장,0,4.0,10100,127.083294,37.567427
면목로12길 017-06 주차장,0,1.0,10100,127.083339,37.567503
그린빌 주차장,0,8.0,10100,127.083071,37.567138
면목로12길 020-01 주차장,0,2.0,10100,127.083191,37.567095
면목로12길 021-00 주차장,0,1.0,10100,127.083392,37.567286
면목로12길 025-00 주차장,0,3.0,10100,127.083471,37.567352
면목로12길 027-00 주차장,0,3.0,10100,127.08353,37.567449
면목로12길 031-03 주차장,0,3.0,10100,127.083445,37.567481
에덴쉐르빌 주차장,0,3.0,10100,127.083646,37.567682
제일아트빌 주차장,0,4.0,10100,127.083708,37.567797
면목로12길 006-00 주차장,0,3.0,10100,127.082486,37.567464
성심교회 주차장,0,1.0,10100,127.082426,37.567359
우리들빌 주차장,0,3.0,10100,127.082567,37.567283
면목로 136-06 주차장,0,3.0,10100,127.081315,37.56535
긴고랑로13길 036-00 주차장,0,2.0,10100,127.084052,37.564012
능동로 389-00 주차장,0,8.0,10100,127.083012,37.5640787
성문빌딩 주차장,0,7.0,10100,127.086272,37.565569
아이칸빌 주차장,0,2.0,10100,127.084916,37.563779
능동로50길 025-11 주차장,0,5.0,10100,127.085133,37.564162
테미뷰토피아 주차장,0,6.0,10100,127.085352,37.564103
능동로50길 025-17 주차장,0,5.0,10100,127.085517,37.564062
