일련번호(no),주차장고유값(pl_id),지번주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),주소(지번)(lot_num_address),기본단위시간(pl_basic_rate_min),기본단위금액(pl_basic_rate_amt),추가단위시간(pl_addi_rate_min),추가단위금액(pl_addi_rate_amt),1일(전일)금액(pl_allday_pass_amt),1월(정기권)금액(pl_month_pass_amt),거주자-주간(월)금액(resident_day_month_amt),거주자-야간(월)금액(resident_night_month_amt),거주자-전일(월)금액(resident_allday_month_amt),경도(longitude),위도(latitude)
1447,5527522,신성시장길공영노상주차장,11215,10100,서울특별시 광진구 중곡동 83-23,10,500,0,0,0,0,30000,20000,40000,127.09011,37.557212
1448,5527542,신성시장길공영노상주차장,11215,10100,서울특별시 광진구 중곡동 83-23,10,500,0,0,0,0,30000,20000,40000,127.090196,37.557163
1449,5527543,467-1 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 467-1,0,0,0,0,0,0,30000,20000,40000,127.09064,37.557501
1450,5527627,69-31 노상주차장,11215,10100,서울특별시 광진구 중곡동 69-31,0,0,0,0,0,0,30000,20000,40000,127.091804,37.559333
1451,5527628,69-31 노상주차장,11215,10100,서울특별시 광진구 중곡동 69-31,0,0,0,0,0,0,30000,20000,40000,127.091638,37.559343
1452,5527639,69-31 노상주차장,11215,10100,서울특별시 광진구 중곡동 69-31,0,0,0,0,0,0,30000,20000,40000,127.091676,37.559235
1453,5527640,68-24 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 68-24,0,0,0,0,0,0,30000,20000,40000,127.091682,37.559145
1454,5527645,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.092408,37.558785
1455,5527646,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.092306,37.558755
1456,5527647,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.092177,37.558739
1457,5527648,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.092024,37.558727
1458,5527649,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.091848,37.558687
1459,5527651,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.091735,37.559643
1460,5527652,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.091515,37.558729
1461,5527653,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.091338,37.558729
1462,5527659,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.09115,37.558784
1463,5527660,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.090978,37.558827
1464,5527661,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.090821,37.558872
1465,5527662,452-1 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 452-1,0,0,0,0,0,0,30000,20000,40000,127.090818,37.559006
1466,5527663,452-1 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 452-1,0,0,0,0,0,0,30000,20000,40000,127.090828,37.559071
1467,5527665,중곡동교회노상주차장,11215,10100,서울특별시 광진구 중곡동 63-1,0,0,0,0,0,0,30000,20000,40000,127.091107,37.559367
1468,5527673,450-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 450-2,0,0,0,0,0,0,30000,20000,40000,127.091094,37.559509
1469,5527674,450-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 450-2,0,0,0,0,0,0,30000,20000,40000,127.091351,37.55979
1470,5527675,450-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 450-2,0,0,0,0,0,0,30000,20000,40000,127.091432,37.559892
1471,5527680,중곡동교회노상주차장,11215,10100,서울특별시 광진구 중곡동 63-2 중곡동교회,0,0,0,0,0,0,30000,20000,40000,127.090286,37.559491
1472,5527681,중곡동교회노상주차장,11215,10100,서울특별시 광진구 중곡동 63-2 중곡동교회,0,0,0,0,0,0,30000,20000,40000,127.090563,37.559454
1473,5527686,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.090595,37.558952
1474,5527687,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.09039,37.558966
1475,5527688,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.09031,37.558961
1476,5527689,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.090235,37.558982
1477,5527690,438-2 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 438-2,0,0,0,0,0,0,30000,20000,40000,127.09015,37.559012
1478,5527701,62-58 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-58,0,0,0,0,0,0,30000,20000,40000,127.088594,37.558896
1479,5527702,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.089041,37.558929
1480,5527703,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.089125,37.559429
1481,5527704,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.08895,37.558909
1482,5527706,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.089415,37.558971
1483,5527707,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.089506,37.558984
1484,5527708,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.089613,37.558997
1485,5527709,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.089742,37.559014
1486,5527710,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.089849,37.559014
1487,5527711,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.08994,37.559005
1488,5527712,62-17 노상주차장,11215,10100,서울특별시 광진구 중곡동 62-17,0,0,0,0,0,0,30000,20000,40000,127.090032,37.55901
1489,5527719,76-57 노상주차장,11215,10100,서울특별시 광진구 중곡동 76-57 면학빌딩,0,0,0,0,0,0,30000,20000,40000,127.091324,37.558633
1490,5527720,76-58 노상주차장,11215,10100,서울특별시 광진구 중곡동 76-58 키즈용맹어린이집,0,0,0,0,0,0,30000,20000,40000,127.091113,37.558679
1491,5527721,76-58 노상주차장,11215,10100,서울특별시 광진구 중곡동 76-58 키즈용맹어린이집,0,0,0,0,0,0,30000,20000,40000,127.091166,37.558662
1492,5527722,76-58 노상주차장,11215,10100,서울특별시 광진구 중곡동 76-58 키즈용맹어린이집,0,0,0,0,0,0,30000,20000,40000,127.091206,37.55865
1493,5527723,76-61 노상주차장,11215,10100,서울특별시 광진구 중곡동 76-61,0,0,0,0,0,0,30000,20000,40000,127.091009,37.558707
1494,5527725,76-66 노상주차장,11215,10100,서울특별시 광진구 중곡동 76-66,0,0,0,0,0,0,30000,20000,40000,127.090832,37.558753
1495,5527726,76-66 노상주차장,11215,10100,서울특별시 광진구 중곡동 76-66,0,0,0,0,0,0,30000,20000,40000,127.090862,37.558748
1496,5527728,76-67 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 76-67,0,0,0,0,0,0,30000,20000,40000,127.090315,37.558886
1497,5527729,76-67 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 76-67,0,0,0,0,0,0,30000,20000,40000,127.090364,37.558884
1498,5527730,76-67 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 76-67,0,0,0,0,0,0,30000,20000,40000,127.090421,37.558871
1499,5527731,76-67 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 76-67,0,0,0,0,0,0,30000,20000,40000,127.090472,37.558871
1500,5527732,76-67 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 76-67,0,0,0,0,0,0,30000,20000,40000,127.090538,37.558861
1501,5527734,77-23 노상주차장,11215,10100,서울특별시 광진구 중곡동 77-23,0,0,0,0,0,0,30000,20000,40000,127.089065,37.558833
1502,5527735,77-23 노상주차장,11215,10100,서울특별시 광진구 중곡동 77-23,0,0,0,0,0,0,30000,20000,40000,127.089138,37.558847
1503,5527736,77-23 노상주차장,11215,10100,서울특별시 광진구 중곡동 77-23,0,0,0,0,0,0,30000,20000,40000,127.089201,37.558853
1504,5528600,110-3 노상주차장,11215,10100,서울특별시 광진구 중곡동 110-3 에이씨연립,0,0,0,0,0,0,30000,20000,40000,127.09229,37.554882
1505,5528601,110-3 노상주차장,11215,10100,서울특별시 광진구 중곡동 110-3 에이씨연립,0,0,0,0,0,0,30000,20000,40000,127.092,37.555078
1506,5528620,97-47 노상주차장,11215,10100,서울특별시 광진구 중곡동 97-47,0,0,0,0,0,0,30000,20000,40000,127.091236,37.554791
1507,5531304,265-10 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 163-20,0,0,0,0,0,0,30000,20000,40000,127.081226,37.561733
1508,5531310,265-10 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 242-20,0,0,0,0,0,0,30000,20000,40000,127.081181,37.561764
1509,5531335,265-10 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 242-20,0,0,0,0,0,0,30000,20000,40000,127.081204,37.561806
1510,5531337,163-16 노상주차장,11215,10100,서울특별시 광진구 중곡동 163-16,0,0,0,0,0,0,30000,20000,40000,127.081436,37.562118
1511,5531341,265-10 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 242-5,0,0,0,0,0,0,30000,20000,40000,127.081328,37.562051
1512,5531345,265-10 거주자우선주차장,11215,10100,서울특별시 광진구 중곡동 242-20,0,0,0,0,0,0,30000,20000,40000,127.081261,37.56192
1513,4738276,466-16 거주자우선주차장,11215,10900,서울특별시 광진구 군자동 466-16,0,0,0,0,0,0,30000,20000,40000,127.076693,37.557563
1514,4738382,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 372-9,0,0,0,0,0,0,30000,20000,40000,127.073264,37.548875
1515,4738706,45-11 노상주차장,11215,10900,서울특별시 광진구 군자동 45-11,0,0,0,0,0,0,30000,20000,40000,127.07754,37.555062
1516,4754195,367-8 노상주차장,11215,10900,서울특별시 광진구 군자동 367-8 시티빌리지,0,0,0,0,0,0,30000,20000,40000,127.072333,37.549127
1517,4754210,369-15 노상주차장,11215,10900,서울특별시 광진구 군자동 369-15,0,0,0,0,0,0,30000,20000,40000,127.072785,37.549323
1518,4754476,351-1 노상주차장,11215,10900,서울특별시 광진구 군자동 351-1,0,0,0,0,0,0,30000,20000,40000,127.069867,37.550276
1519,4754477,348-11 노상주차장,11215,10900,서울특별시 광진구 군자동 348-11,0,0,0,0,0,0,30000,20000,40000,127.070164,37.550767
1520,4755182,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-5,0,0,0,0,0,0,30000,20000,40000,127.073073,37.548169
1521,4755183,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-4,0,0,0,0,0,0,30000,20000,40000,127.073258,37.548408
1522,4755818,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-9,0,0,0,0,0,0,30000,20000,40000,127.073042,37.548126
1523,4755819,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-5,0,0,0,0,0,0,30000,20000,40000,127.07318,37.548245
1524,4755820,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-5,0,0,0,0,0,0,30000,20000,40000,127.073216,37.548284
1525,4755821,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-5,0,0,0,0,0,0,30000,20000,40000,127.073233,37.548351
1526,4756440,비전빌딩옆노상주차장,11215,10900,서울특별시 광진구 군자동 1-11 비전빌딩,0,0,0,0,0,0,30000,20000,40000,127.077545,37.554409
1527,4756441,45-11 노상주차장,11215,10900,서울특별시 광진구 군자동 45-11,0,0,0,0,0,0,30000,20000,40000,127.077381,37.554845
1528,4756760,45-11 노상주차장,11215,10900,서울특별시 광진구 군자동 45-11,0,0,0,0,0,0,30000,20000,40000,127.077498,37.554939
1529,4756761,27-4 노상주차장,11215,10900,서울특별시 광진구 군자동 27-4 능동교회,0,0,0,0,0,0,30000,20000,40000,127.076916,37.553056
1530,4756810,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-3,0,0,0,0,0,0,30000,20000,40000,127.073232,37.548508
1531,4756811,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373,0,0,0,0,0,0,30000,20000,40000,127.073239,37.548608
1532,4756812,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 372-9,0,0,0,0,0,0,30000,20000,40000,127.073237,37.548652
1533,4756813,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 372-9,0,0,0,0,0,0,30000,20000,40000,127.073248,37.548687
1534,4756814,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 372-9,0,0,0,0,0,0,30000,20000,40000,127.073247,37.548718
1535,4756815,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 310,0,0,0,0,0,0,30000,20000,40000,127.073256,37.548914
1536,4757176,149-12 거주자우선주차장,11215,10900,서울특별시 광진구 군자동 149-12,0,0,0,0,0,0,30000,20000,40000,127.073911,37.553567
1537,4757177,149-12 거주자우선주차장,11215,10900,서울특별시 광진구 군자동 149-12,0,0,0,0,0,0,30000,20000,40000,127.074122,37.553357
1538,4757688,비전빌딩옆노상주차장,11215,10900,서울특별시 광진구 군자동 1-11 비전빌딩,0,0,0,0,0,0,30000,20000,40000,127.077676,37.554448
1539,4757988,비전빌딩옆노상주차장,11215,10900,서울특별시 광진구 군자동 1-11 비전빌딩,0,0,0,0,0,0,30000,20000,40000,127.077621,37.554395
1540,4757989,비전빌딩옆노상주차장,11215,10900,서울특별시 광진구 군자동 1-11 비전빌딩,0,0,0,0,0,0,30000,20000,40000,127.077436,37.554826
1541,4758076,149-12 거주자우선주차장,11215,10900,서울특별시 광진구 군자동 149-12,0,0,0,0,0,0,30000,20000,40000,127.074046,37.553417
1542,4758400,280 노상주차장,11215,10900,서울특별시 광진구 군자동 280,0,0,0,0,0,0,30000,20000,40000,127.074941,37.552432
1543,4759320,45-11 노상주차장,11215,10900,서울특별시 광진구 군자동 45-11,0,0,0,0,0,0,30000,20000,40000,127.077424,37.554866
1544,4759321,27-4 노상주차장,11215,10900,서울특별시 광진구 군자동 27-4 능동교회,0,0,0,0,0,0,30000,20000,40000,127.076651,37.553058
1545,4804782,369-15 노상주차장,11215,10900,서울특별시 광진구 군자동 369-15,0,0,0,0,0,0,30000,20000,40000,127.072894,37.549381
1546,4806525,195-18 노상주차장,11215,10900,서울특별시 광진구 군자동 195-18,0,0,0,0,0,0,30000,20000,40000,127.072664,37.556371
1547,4806847,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-3,0,0,0,0,0,0,30000,20000,40000,127.073248,37.548484
1548,4807014,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 372-9,0,0,0,0,0,0,30000,20000,40000,127.073265,37.548831
1549,4807857,351-2 노상주차장,11215,10900,서울특별시 광진구 군자동 351-2,0,0,0,0,0,0,30000,20000,40000,127.069823,37.550165
1550,4809600,27-4 노상주차장,11215,10900,서울특별시 광진구 군자동 27-4 능동교회,0,0,0,0,0,0,30000,20000,40000,127.077156,37.553161
1551,4810100,348-13 노상주차장,11215,10900,서울특별시 광진구 군자동 348-13,0,0,0,0,0,0,30000,20000,40000,127.070121,37.550688
1552,4814713,27-4 노상주차장,11215,10900,서울특별시 광진구 군자동 27-4 능동교회,0,0,0,0,0,0,30000,20000,40000,127.076747,37.553067
1553,4820691,348-13 노상주차장,11215,10900,서울특별시 광진구 군자동 348-13,0,0,0,0,0,0,30000,20000,40000,127.070028,37.550583
1554,4825417,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 372-9,0,0,0,0,0,0,30000,20000,40000,127.073246,37.548447
1555,4825418,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 372-9,0,0,0,0,0,0,30000,20000,40000,127.073265,37.548744
1556,4837294,348-16 노상주차장,11215,10900,서울특별시 광진구 군자동 348-16,0,0,0,0,0,0,30000,20000,40000,127.069946,37.550452
1557,4838027,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 373-3,0,0,0,0,0,0,30000,20000,40000,127.073245,37.548565
1558,4843067,348-11 노상주차장,11215,10900,서울특별시 광진구 군자동 348-11,0,0,0,0,0,0,30000,20000,40000,127.070201,37.550838
1559,4843478,세종대학교노상주차장,11215,10900,서울특별시 광진구 군자동 372-9,0,0,0,0,0,0,30000,20000,40000,127.073261,37.548766
1560,4735317,신양중학교골목노상주차장,11215,10500,서울특별시 광진구 자양동 57-8 신양중학교,0,0,0,0,0,0,30000,20000,40000,127.063823,37.532669
1561,4735320,해양가스앞노상주차장,11215,10500,서울특별시 광진구 자양동 627-24 달성빌딩,0,0,0,0,0,0,30000,20000,40000,127.083745,37.53471
1562,4735323,세선교회노상주차장,11215,10500,서울특별시 광진구 자양동 761 자양2차현대아파트,0,0,0,0,0,0,30000,20000,40000,127.070269,37.533918
1563,4735328,송림기사식당길공영주차장,11215,10500,서울특별시 광진구 자양동 578 자양4차우성아파트,5,200,0,0,0,90000,30000,20000,40000,127.07625,37.535335
1564,4735329,848-11 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 848-11,0,0,0,0,0,0,30000,20000,40000,127.066976,37.538069
1565,4754518,동서울호텔길A공영주차장,11215,10500,서울특별시 광진구 자양2동 746,0,0,0,0,0,0,30000,20000,40000,127.091476,37.530597
1566,4844089,동서울호텔길A공영주차장,11215,10500,서울특별시 광진구 자양2동 746,0,0,0,0,0,0,30000,20000,40000,127.091538,37.530643
1567,4735342,686-51 노상주차장,11215,10500,서울특별시 광진구 자양동 686-51,0,0,0,0,0,0,30000,20000,40000,127.087547,37.531929
1568,4735349,자양2차우성아파트노상주차장,11215,10500,서울특별시 광진구 자양동 454-7,0,0,0,0,0,0,30000,20000,40000,127.073496,37.532899
