일련번호(no),주차장고유값(pl_id),주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),주소(지번)(lot_num_address),일반-기본단위시간(pl_basic_rate_min),일반-기본단위금액(pl_basic_rate_amt),일반-추가단위시간(pl_addi_rate_min),일반-추가단위금액(pl_addi_rate_amt),일반-1일(전일)(pl_allday_pass_amt),일반-1월(정기권)(pl_month_pass_amt),건축물층수-지하(pl_num_floor_underground),건축물층수-지상(pl_num_floor_aboveground),계획주차면수(pl_num_space_planned),경도(logitude),위도(latitude)
31,4906408,능동로30길 039-00 주차장,11215,10200,서울특별시 광진구 능동 379-2,0,0,0,0,0,0,1,2,0.0,127.079713,37.553078
32,4906604,능동로24길 055-00 주차장,11215,10200,서울특별시 광진구 능동 389-3,0,0,0,0,0,0,1,5,8.0,127.079595,37.552827
33,4906681,능동로34길 127-01 주차장,11215,10200,서울특별시 광진구 능동 248-10,0,0,0,0,0,0,1,2,1.0,127.08605,37.553353
34,4908133,능동로36길 126-08 주차장,11215,10200,서울특별시 광진구 능동 248-24,0,0,0,0,0,0,1,1,2.0,127.085393,37.553663
35,4908210,천호대로118길 051-00 주차장,11215,10200,서울특별시 광진구 능동 250-26,0,0,0,0,0,0,1,1,0.0,127.084503,37.552415
36,4911494,능동로30길 030-00 주차장,11215,10200,서울특별시 광진구 능동 390,0,0,0,0,0,0,1,2,0.0,127.079132,37.553308
37,4915980,능동로32길 148-08 주차장,11215,10200,서울특별시 광진구 능동 252-36,0,0,0,0,0,0,1,2,1.0,127.085964,37.552243
38,4916256,능동로32길 020-29 주차장,11215,10200,서울특별시 광진구 능동 320-61,0,0,0,0,0,0,1,2,0.0,127.079345,37.554064
39,4920481,능동로24길 083-01 주차장,11215,10200,서울특별시 광진구 능동 232-8,0,0,0,0,0,0,1,2,2.0,127.080546,37.553607
40,4925396,능동로24길 099-00 주차장,11215,10200,서울특별시 광진구 능동 232-2,0,0,0,0,0,0,1,2,1.0,127.081123,37.554199
41,4925604,능동로32길 163-00 주차장,11215,10200,서울특별시 광진구 능동 253-8,0,0,0,0,0,0,1,1,1.0,127.087043,37.552247
42,4930860,천호대로110길 072-00 주차장,11215,10200,서울특별시 광진구 능동 225-5,0,0,0,0,0,0,1,2,0.0,127.078585,37.554242
43,4932056,능동로32길 168-00 주차장,11215,10200,서울특별시 광진구 능동 258-11,0,0,0,0,0,0,1,2,0.0,127.087127,37.552013
44,4932452,능동로 284-00 주차장,11215,10200,서울특별시 광진구 능동 282-1,0,0,0,0,0,0,0,2,0.0,127.078696,37.555162
45,4938534,천호대로118길 021-00 주차장,11215,10200,서울특별시 광진구 능동 248-2,0,0,0,0,0,0,0,2,1.0,127.08522,37.553715
46,4938808,능동로34길 017-00 주차장,11215,10200,서울특별시 광진구 능동 223-26,0,0,0,0,0,0,1,2,1.0,127.080383,37.555466
47,4959394,우송 하우시스 비 주차장,11215,10200,서울특별시 광진구 능동 248-35 우송 하우시스 비,0,0,0,0,0,0,0,5,7.0,127.086229,37.553623
48,4959410,진성빌딩 주차장,11215,10200,서울특별시 광진구 능동 153 진성빌딩,0,0,0,0,0,0,1,3,2.0,127.08039,37.553175
49,4959412,천호대로112길 048-06 주차장,11215,10200,서울특별시 광진구 능동 208,0,0,0,0,0,0,0,5,5.0,127.080352,37.554307
50,4959591,초이스빌 주차장,11215,10200,서울특별시 광진구 능동 389-1,0,0,0,0,0,0,1,4,5.0,127.079441,37.553066
51,4959592,레이첼빌 주차장,11215,10200,서울특별시 광진구 능동 284-9,0,0,0,0,0,0,1,3,4.0,127.078445,37.553456
52,4959616,능동로32길 082-13 주차장,11215,10200,서울특별시 광진구 능동 241-29,0,0,0,0,0,0,1,2,0.0,127.082634,37.553271
53,4959617,천호대로118길 049-00 주차장,11215,10200,서울특별시 광진구 능동 250-25,0,0,0,0,0,0,1,2,0.0,127.084483,37.552524
54,4992221,능동로32길 148-05 주차장,11215,10200,서울특별시 광진구 능동 252-9,0,0,0,0,0,0,1,2,0.0,127.086086,37.552183
55,5009195,천호대로118길 032-00 주차장,11215,10200,서울특별시 광진구 능동 244-31,0,0,0,0,0,0,1,2,1.0,127.084668,37.55328
56,5009791,대공원 하이츠 주차장,11215,10200,서울특별시 광진구 능동 246-11,0,0,0,0,0,0,1,5,10.0,127.085254,37.554241
57,5009793,능동 하늘집 주차장,11215,10200,서울특별시 광진구 능동 246-12 능동 하늘집,0,0,0,0,0,0,1,5,10.0,127.084949,37.554393
58,5009794,메디켐빌딩 주차장,11215,10200,서울특별시 광진구 능동 246-14 메디켐빌딩,0,0,0,0,0,0,0,5,7.0,127.084799,37.554448
59,5009795,능동로36길 047-00 주차장,11215,10200,서울특별시 광진구 능동 236-15,0,0,0,0,0,0,1,4,0.0,127.081764,37.555557
60,5009796,능동로36길 050-00 주차장,11215,10200,서울특별시 광진구 능동 235-38,0,0,0,0,0,0,1,4,5.0,127.081672,37.555387
61,5009799,능동로36길 050-06 주차장,11215,10200,서울특별시 광진구 능동 235-39,0,0,0,0,0,0,0,4,3.0,127.081585,37.555262
62,5010107,천호대로 634-00 주차장,11215,10200,서울특별시 광진구 능동 255-4,0,0,0,0,0,0,0,3,0.0,127.087575,37.553633
63,5010111,번영주택 주차장,11215,10200,서울특별시 광진구 능동 254-20,0,0,0,0,0,0,1,4,7.0,127.087162,37.552887
64,5010112,해피하우스 주차장,11215,10200,서울특별시 광진구 능동 252-44,0,0,0,0,0,0,0,4,8.0,127.086445,37.552245
65,5010113,능동로34길 155-00 주차장,11215,10200,서울특별시 광진구 능동 254-18,0,0,0,0,0,0,0,4,11.0,127.087439,37.552789
66,5010115,능동로32길 021-03 주차장,11215,10200,서울특별시 광진구 능동 224-4,0,0,0,0,0,0,1,3,0.0,127.079913,37.555179
67,5010407,능동로34길 022-00 주차장,11215,10200,서울특별시 광진구 능동 224-13,0,0,0,0,0,0,1,2,1.0,127.08052,37.555227
68,5010409,성용빌딩 주차장,11215,10200,서울특별시 광진구 능동 223-3 성용빌딩,0,0,0,0,0,0,1,4,0.0,127.080467,37.555855
69,5010410,능동로36길 022-00 주차장,11215,10200,서울특별시 광진구 능동 223-32,0,0,0,0,0,0,1,4,2.0,127.080287,37.555927
70,5010411,명성빌딩 주차장,11215,10200,서울특별시 광진구 능동 223-2 명성빌딩,0,0,0,0,0,0,1,5,10.0,127.079957,37.555984
71,5010413,능동로36길 012-00 주차장,11215,10200,서울특별시 광진구 능동 223-1,0,0,0,0,0,0,1,3,0.0,127.079851,37.556092
72,5010415,천호대로110길 027-00 주차장,11215,10200,서울특별시 광진구 능동 223-45,0,0,0,0,0,0,1,3,1.0,127.079776,37.55599
73,5010419,능동로36길 008-00 주차장,11215,10200,서울특별시 광진구 능동 279-1,0,0,0,0,0,0,0,2,0.0,127.079525,37.556194
74,5010420,능동로 298-00 주차장,11215,10200,서울특별시 광진구 능동 279-2,0,0,0,0,0,0,1,2,0.0,127.079337,37.55623
75,5010421,호안빌딩 주차장,11215,10200,서울특별시 광진구 능동 279-3 호안빌딩,0,0,0,0,0,0,1,11,16.0,127.07924,37.556042
76,5010423,능동로 282-00 주차장,11215,10200,서울특별시 광진구 능동 282-2,0,0,0,0,0,0,1,2,0.0,127.078609,37.554938
77,5010425,능동로32길 004-00 주차장,11215,10200,서울특별시 광진구 능동 225-26,0,0,0,0,0,0,1,3,0.0,127.078832,37.555257
78,5010426,천호대로110길 050-00 주차장,11215,10200,서울특별시 광진구 능동 225-30,0,0,0,0,0,0,1,4,0.0,127.079062,37.555147
79,5010427,천호대로110길 052-00 주차장,11215,10200,서울특별시 광진구 능동 225-31,0,0,0,0,0,0,1,3,2.0,127.079029,37.555044
80,5010428,천호대로110길 056-00 주차장,11215,10200,서울특별시 광진구 능동 225-32,0,0,0,0,0,0,1,3,0.0,127.078973,37.554952
81,5010429,천호대로110길 058-00 주차장,11215,10200,서울특별시 광진구 능동 225-2,0,0,0,0,0,0,0,5,5.0,127.078893,37.55485
82,5010432,능동로36길 050-05 주차장,11215,10200,서울특별시 광진구 능동 235-35,0,0,0,0,0,0,0,4,4.0,127.081725,37.555223
83,5010435,능동로36길 050-01 주차장,11215,10200,서울특별시 광진구 능동 235-36,0,0,0,0,0,0,0,4,4.0,127.081792,37.555328
84,5010436,능동로36길 054-00 주차장,11215,10200,서울특별시 광진구 능동 235-32,0,0,0,0,0,0,0,4,4.0,127.081931,37.555303
85,5010440,능동로36길 054-06 주차장,11215,10200,서울특별시 광진구 능동 235-34,0,0,0,0,0,0,0,3,2.0,127.081839,37.555151
86,5010442,능동로36길 054-05 주차장,11215,10200,서울특별시 광진구 능동 235-30,0,0,0,0,0,0,0,4,3.0,127.081987,37.555083
87,5010444,능동로36길 054-03 주차장,11215,10200,서울특별시 광진구 능동 235-29,0,0,0,0,0,0,0,4,2.0,127.082028,37.555162
88,5010447,능동로36길 055-00 주차장,11215,10200,서울특별시 광진구 능동 236-22,0,0,0,0,0,0,1,2,0.0,127.082132,37.555415
89,5010451,능동로36길 064-00 주차장,11215,10200,서울특별시 광진구 능동 235-21,0,0,0,0,0,0,1,5,3.0,127.082477,37.555067
90,5010699,천호대로110길 060-00 주차장,11215,10200,서울특별시 광진구 능동 225-3,0,0,0,0,0,0,0,3,2.0,127.078771,37.554733
91,5010700,천호대로110길 071-00 주차장,11215,10200,서울특별시 광진구 능동 320-50,0,0,0,0,0,0,0,4,2.0,127.078753,37.554189
92,5010701,능동로30길 015-00 주차장,11215,10200,서울특별시 광진구 능동 320-54,0,0,0,0,0,0,1,3,3.0,127.078813,37.553888
93,5010702,능동로30길 019-00 주차장,11215,10200,서울특별시 광진구 능동 320-57,0,0,0,0,0,0,1,5,8.0,127.078972,37.5538011
94,5010703,천호대로110길 071-05 주차장,11215,10200,서울특별시 광진구 능동 320-48,0,0,0,0,0,0,0,4,3.0,127.078996,37.554108
95,5010704,레나8 주차장,11215,10200,서울특별시 광진구 능동 320-5 레나8,0,0,0,0,0,0,1,4,6.0,127.079389,37.554177
96,5010705,GEO VILL 주차장,11215,10200,서울특별시 광진구 능동 320-75 GEO VILL,0,0,0,0,0,0,0,4,4.0,127.079457,37.554265
97,5010706,능동로32길 020-15 주차장,11215,10200,서울특별시 광진구 능동 320-76,0,0,0,0,0,0,0,4,0.0,127.079513,37.554364
98,5010707,골든 133 주차장,11215,10200,서울특별시 광진구 능동 247-8 골든 133,0,0,0,0,0,0,1,5,8.0,127.086142,37.553924
99,5010708,갤러리홈스타 주차장,11215,10200,서울특별시 광진구 능동 247-14 갤러리홈스타,0,0,0,0,0,0,1,4,7.0,127.086011,37.553977
100,5010709,능동로36길 127-00 주차장,11215,10200,서울특별시 광진구 능동 247-9,0,0,0,0,0,0,1,2,5.0,127.085858,37.554033
101,5010710,성심하이츠 주차장,11215,10200,서울특별시 광진구 능동 247-10 성심하이츠,0,0,0,0,0,0,1,4,8.0,127.085696,37.554102
102,5010711,능동로36길 140-00 주차장,11215,10200,서울특별시 광진구 능동 248-34,0,0,0,0,0,0,1,3,4.0,127.08617,37.553483
103,5010712,능동로36길 132-00 주차장,11215,10200,서울특별시 광진구 능동 248-29,0,0,0,0,0,0,1,3,0.0,127.085879,37.55373
104,5010713,능동로36길 134-06 주차장,11215,10200,서울특별시 광진구 능동 248-28,0,0,0,0,0,0,0,4,6.0,127.085809,37.55362
105,5010714,능동로32길 061-06 주차장,11215,10200,서울특별시 광진구 능동 234-31,0,0,0,0,0,0,1,2,0.0,127.081802,37.554445
106,5010715,능동로34길 048-00 주차장,11215,10200,서울특별시 광진구 능동 234-5,0,0,0,0,0,0,1,3,1.0,127.081885,37.554671
107,5010716,능동로34길 050-03 주차장,11215,10200,서울특별시 광진구 능동 234-8,0,0,0,0,0,0,1,2,0.0,127.081984,37.554573
108,5010717,능동로34길 052-00 주차장,11215,10200,서울특별시 광진구 능동 234-7,0,0,0,0,0,0,1,2,0.0,127.082048,37.554644
109,5010718,능동로32길 069-04 주차장,11215,10200,서울특별시 광진구 능동 239-38,0,0,0,0,0,0,0,4,4.0,127.082419,37.554188
110,5010724,능동로36길 062-00 주차장,11215,10200,서울특별시 광진구 능동 235-20,0,0,0,0,0,0,1,5,3.0,127.082376,37.555115
111,5010725,라온 하우스 주차장,11215,10200,서울특별시 광진구 능동 235-25 라온 하우스,0,0,0,0,0,0,0,5,3.0,127.08222,37.555024
112,5010726,WARM HOUSE 주차장,11215,10200,서울특별시 광진구 능동 235-26 WARM HOUSE,0,0,0,0,0,0,0,5,3.0,127.082308,37.554989
113,5010727,천호대로120길 039-00 주차장,11215,10200,서울특별시 광진구 능동 252-39,0,0,0,0,0,0,1,2,1.0,127.085992,37.552447
114,5010732,천호대로112길 066-08 주차장,11215,10200,서울특별시 광진구 능동 375-1,0,0,0,0,0,0,1,2,0.0,127.079744,37.553476
115,5010734,천호대로112길 051-00 주차장,11215,10200,서울특별시 광진구 능동 232-16,0,0,0,0,0,0,1,2,2.0,127.080799,37.553973
116,5010736,천호대로110길 084-00 주차장,11215,10200,서울특별시 광진구 능동 283-11,0,0,0,0,0,0,1,2,4.0,127.078302,37.553785
117,5010739,능마루 주차장,11215,10200,서울특별시 광진구 능동 395 능마루,0,0,0,0,0,0,1,2,0.0,127.078816,37.553116
118,5010744,능동로30길 040-00 주차장,11215,10200,서울특별시 광진구 능동 389-2,0,0,0,0,0,0,1,2,3.0,127.0795,37.552985
119,5011023,능동빌딩 주차장,11215,10200,서울특별시 광진구 능동 279-4 능동빌딩,0,0,0,0,0,0,1,8,30.0,127.079119,37.555861
120,5011024,삼일빌딩 주차장,11215,10200,서울특별시 광진구 능동 279-5 삼일빌딩,0,0,0,0,0,0,1,13,43.0,127.078993,37.555597
121,5011025,능동로32길 005-00 주차장,11215,10200,서울특별시 광진구 능동 221-5,0,0,0,0,0,0,1,4,5.0,127.079117,37.555335
122,5011026,천호대로110길 040-00 주차장,11215,10200,서울특별시 광진구 능동 221-13,0,0,0,0,0,0,0,6,2.0,127.079285,37.555512
123,5011826,능동로34길 070-00 주차장,11215,10200,서울특별시 광진구 능동 239-23,0,0,0,0,0,0,0,4,9.0,127.082976,37.554207
124,5011828,능동로34길 074-00 주차장,11215,10200,서울특별시 광진구 능동 239-3,0,0,0,0,0,0,0,4,9.0,127.083081,37.55416
125,5011849,능동로34길 074-01 주차장,11215,10200,서울특별시 광진구 능동 239-4,0,0,0,0,0,0,0,3,5.0,127.083186,37.554104
126,5011850,능동로34길 073-00 주차장,11215,10200,서울특별시 광진구 능동 238-15,0,0,0,0,0,0,0,5,6.0,127.083263,37.554323
127,5011852,천호대로116길 023-00 주차장,11215,10200,서울특별시 광진구 능동 245-21,0,0,0,0,0,0,1,4,0.0,127.083881,37.554113
128,5011853,천호대로116길 019-00 주차장,11215,10200,서울특별시 광진구 능동 245-20,0,0,0,0,0,0,1,3,6.0,127.083934,37.554201
129,5011854,신궁전빌라 주차장,11215,10200,서울특별시 광진구 능동 176,0,0,0,0,0,0,1,3,5.0,127.08172,37.552706
130,5011855,천호대로116길 100-00 주차장,11215,10200,서울특별시 광진구 능동 171,0,0,0,0,0,0,1,3,3.0,127.081163,37.552798
131,5012093,천호대로116길 102-00 주차장,11215,10200,서울특별시 광진구 능동 170,0,0,0,0,0,0,1,2,0.0,127.081227,37.552943
132,5012096,천호대로116길 108-02 주차장,11215,10200,서울특별시 광진구 능동 167,0,0,0,0,0,0,1,2,0.0,127.080906,37.553056
133,5012097,천호대로116길 108-06 주차장,11215,10200,서울특별시 광진구 능동 165,0,0,0,0,0,0,0,3,8.0,127.081014,37.553196
134,5012098,천호대로116길 108-13 주차장,11215,10200,서울특별시 광진구 능동 164-1,0,0,0,0,0,0,1,2,0.0,127.081196,37.553219
135,5012099,부광주택 주차장,11215,10200,서울특별시 광진구 능동 164 부광주택,0,0,0,0,0,0,1,2,3.0,127.081292,37.553294
136,5012100,천호대로116길 108-09 주차장,11215,10200,서울특별시 광진구 능동 163-4,0,0,0,0,0,0,0,3,6.0,127.081212,37.553422
137,5012101,천호대로116길 108-07 주차장,11215,10200,서울특별시 광진구 능동 158,0,0,0,0,0,0,1,2,0.0,127.080982,37.553377
138,5012102,천호대로116길 082-00 주차장,11215,10200,서울특별시 광진구 능동 135-12,0,0,0,0,0,0,1,3,0.0,127.0819,37.552333
139,5012103,천호대로116길 078-00 주차장,11215,10200,서울특별시 광진구 능동 135-10,0,0,0,0,0,0,1,3,4.0,127.082117,37.552312
140,5012104,천호대로112길 043-04 주차장,11215,10200,서울특별시 광진구 능동 232-17,0,0,0,0,0,0,1,3,4.0,127.08087,37.554099
141,5012105,천호대로112길 043-03 주차장,11215,10200,서울특별시 광진구 능동 232-18,0,0,0,0,0,0,0,5,4.0,127.080956,37.554241
142,5012107,능동로34길 144-00 주차장,11215,10200,서울특별시 광진구 능동 253-2,0,0,0,0,0,0,0,4,7.0,127.086755,37.552716
143,5012108,늘푸른집 주차장,11215,10200,서울특별시 광진구 능동 254-25 늘푸른집,0,0,0,0,0,0,1,3,5.0,127.086852,37.553018
144,5012109,청운빌라 주차장,11215,10200,서울특별시 광진구 능동 283-1 청운빌라,0,0,0,0,0,0,1,4,3.0,127.078433,37.55409
145,5012110,금선빌라트 주차장,11215,10200,서울특별시 광진구 능동 314-8 금선빌라트,0,0,0,0,0,0,1,3,4.0,127.078013,37.552058
146,5012111,파크빌 주차장,11215,10200,서울특별시 광진구 능동 314-3,0,0,0,0,0,0,1,3,0.0,127.078025,37.552447
147,5012112,천호대로110길 112-00 주차장,11215,10200,서울특별시 광진구 능동 315-5,0,0,0,0,0,0,2,4,8.0,127.077705,37.552518
148,5012114,능동로26길 008-00 주차장,11215,10200,서울특별시 광진구 능동 315-1,0,0,0,0,0,0,0,6,8.0,127.077701,37.552669
149,5012115,다우하우스 주차장,11215,10200,서울특별시 광진구 능동 314-2 다우하우스,0,0,0,0,0,0,0,5,10.0,127.07807,37.552588
150,5012374,천호대로110길 105-00 주차장,11215,10200,서울특별시 광진구 능동 312-5,0,0,0,0,0,0,1,3,6.0,127.078171,37.552784
151,5012375,한미빌딩 주차장,11215,10200,서울특별시 광진구 능동 283-38 한미빌딩,0,0,0,0,0,0,0,5,8.0,127.077891,37.552879
152,5012377,천호대로110길 101-00 주차장,11215,10200,서울특별시 광진구 능동 312-2,0,0,0,0,0,0,1,3,0.0,127.07825,37.552875
153,5012379,천호대로110길 097-00 주차장,11215,10200,서울특별시 광진구 능동 312-1,0,0,0,0,0,0,1,3,2.0,127.07822,37.553011
154,5012383,능동로28길 020-00 주차장,11215,10200,서울특별시 광진구 능동 312-3,0,0,0,0,0,0,0,4,2.0,127.078463,37.552855
155,5012384,원광빌딩 주차장,11215,10200,서울특별시 광진구 능동 283-4 원광빌딩,0,0,0,0,0,0,1,6,8.0,127.078203,37.554207
156,5012385,까사델라 1 주차장,11215,10200,서울특별시 광진구 능동 314-1,0,0,0,0,0,0,0,5,10.0,127.078344,37.552583
157,5012386,파크아이빌 주차장,11215,10200,서울특별시 광진구 능동 314-5 파크아이빌,0,0,0,0,0,0,0,4,23.0,127.078339,37.552293
158,5012517,포시즌 팰리스 주차장,11215,10200,서울특별시 광진구 능동 244-8 포시즌 팰리스,0,0,0,0,0,0,0,4,5.0,127.084495,37.553664
159,5013100,하이하우스 주차장,11215,10200,서울특별시 광진구 능동 248-3 하이하우스,0,0,0,0,0,0,0,4,7.0,127.085175,37.55359
160,5013102,능동로34길 117-00 주차장,11215,10200,서울특별시 광진구 능동 248-19,0,0,0,0,0,0,1,4,4.0,127.085481,37.553498
161,5013103,능동로34길 119-00 주차장,11215,10200,서울특별시 광진구 능동 248-17,0,0,0,0,0,0,1,3,4.0,127.085608,37.553426
162,5013104,능동로32길 082-51 주차장,11215,10200,서울특별시 광진구 능동 135-23,0,0,0,0,0,0,1,2,0.0,127.082026,37.552378
163,5013105,능동로32길 082-37 주차장,11215,10200,서울특별시 광진구 능동 135-17,0,0,0,0,0,0,1,2,1.0,127.082132,37.552526
164,5013107,능동로32길 082-53 주차장,11215,10200,서울특별시 광진구 능동 135-9,0,0,0,0,0,0,0,4,5.0,127.081856,37.552503
165,5013108,능동로32길 082-59 주차장,11215,10200,서울특별시 광진구 능동 135-13,0,0,0,0,0,0,1,2,2.0,127.08164,37.552526
166,5013109,능동로32길 082-25 주차장,11215,10200,서울특별시 광진구 능동 241-34,0,0,0,0,0,0,1,2,2.0,127.082232,37.552673
167,5013110,능동로32길 082-23 주차장,11215,10200,서울특별시 광진구 능동 241-7,0,0,0,0,0,0,0,4,6.0,127.082273,37.552781
168,5013113,하우젠파크빌 주차장,11215,10200,서울특별시 광진구 능동 241-10 하우젠파크빌,0,0,0,0,0,0,0,4,15.0,127.082444,37.552896
169,5013114,능동로36길 184-04 주차장,11215,10200,서울특별시 광진구 능동 257-17,0,0,0,0,0,0,1,3,0.0,127.088108,37.552477
170,5013115,천호대로122길 017-12 주차장,11215,10200,서울특별시 광진구 능동 257-23,0,0,0,0,0,0,0,4,4.0,127.087991,37.552349
171,5013116,천호대로122길 017-07 주차장,11215,10200,서울특별시 광진구 능동 257-14,0,0,0,0,0,0,0,4,2.0,127.088009,37.552596
172,5013117,천호대로122길 017-06 주차장,11215,10200,서울특별시 광진구 능동 257-21,0,0,0,0,0,0,0,5,4.0,127.087836,37.552555
173,5013118,효빌라 주차장,11215,10200,서울특별시 광진구 능동 257-19 효빌라,0,0,0,0,0,0,0,4,4.0,127.087743,37.552667
174,5013274,진현빌딩 주차장,11215,10200,서울특별시 광진구 능동 246-2 진현빌딩,0,0,0,0,0,0,1,5,0.0,127.08446,37.554836
175,5013275,두성빌딩 주차장,11215,10200,서울특별시 광진구 능동 246-5 두성빌딩,0,0,0,0,0,0,1,4,8.0,127.084681,37.554781
176,5013277,원빌딩 주차장,11215,10200,서울특별시 광진구 능동 246-8 원빌딩,0,0,0,0,0,0,1,5,5.0,127.084893,37.554679
177,5013278,씨티하우스 주차장,11215,10200,서울특별시 광진구 능동 237-22 씨티하우스,0,0,0,0,0,0,0,6,8.0,127.08301,37.555132
178,5013279,유현빌딩 주차장,11215,10200,서울특별시 광진구 능동 220-11,0,0,0,0,0,0,1,4,4.0,127.079809,37.556321
179,5013280,능동로36길 013-00 주차장,11215,10200,서울특별시 광진구 능동 220-12,0,0,0,0,0,0,1,4,0.0,127.079951,37.556283
180,5013281,능동로36길 015-00 주차장,11215,10200,서울특별시 광진구 능동 220-13,0,0,0,0,0,0,1,4,3.0,127.080093,37.556224
181,5013283,능동로36길 019-00 주차장,11215,10200,서울특별시 광진구 능동 220-14,0,0,0,0,0,0,1,4,0.0,127.080239,37.55618
182,5013285,동우빌딩 주차장,11215,10200,서울특별시 광진구 능동 222-1 동우빌딩,0,0,0,0,0,0,1,6,12.0,127.080646,37.556349
183,5013286,천호대로 568-00 주차장,11215,10200,서울특별시 광진구 능동 222-13,0,0,0,0,0,0,1,4,9.0,127.080822,37.556271
184,5013287,범천타워 주차장,11215,10200,서울특별시 광진구 능동 222-3 범천타워,0,0,0,0,0,0,1,14,89.0,127.081258,37.555986
185,5013289,정우빌딩 주차장,11215,10200,서울특별시 광진구 능동 222-4 정우빌딩,0,0,0,0,0,0,1,5,4.0,127.081538,37.556001
186,5013290,천호대로110길 008-10 주차장,11215,10200,서울특별시 광진구 능동 220-2,0,0,0,0,0,0,1,3,10.0,127.079882,37.556483
187,5013291,웅래빌딩 주차장,11215,10200,서울특별시 광진구 능동 222-9 웅래빌딩,0,0,0,0,0,0,0,6,2.0,127.080584,37.556028
188,5013292,능동로36길 034-04 주차장,11215,10200,서울특별시 광진구 능동 223-38,0,0,0,0,0,0,1,3,0.0,127.080755,37.555601
189,5013294,원진빌딩 주차장,11215,10200,서울특별시 광진구 능동 223-9 원진빌딩,0,0,0,0,0,0,1,4,17.0,127.081014,37.555283
190,5013295,능동로36길 036-00 주차장,11215,10200,서울특별시 광진구 능동 223-5,0,0,0,0,0,0,1,4,4.0,127.081005,37.555642
191,5013296,능동로36길 032-00 주차장,11215,10200,서울특별시 광진구 능동 223-39,0,0,0,0,0,0,1,4,1.0,127.080817,37.555718
192,5013297,베스트빌 2 주차장,11215,10200,서울특별시 광진구 능동 149,0,0,0,0,0,0,1,3,8.0,127.080237,37.552818
193,5013314,능마루B 주차장,11215,10200,서울특별시 광진구 능동 386-1,0,0,0,0,0,0,1,2,0.0,127.079673,37.552245
194,5013316,능마루주택 주차장,11215,10200,서울특별시 광진구 능동 387,0,0,0,0,0,0,1,2,2.0,127.079649,37.552352
195,5013317,능동로24길 044-00 주차장,11215,10200,서울특별시 광진구 능동 436-1,0,0,0,0,0,0,1,3,6.0,127.079198,37.552228
196,5013321,능동로36길 108-03 주차장,11215,10200,서울특별시 광진구 능동 245-25,0,0,0,0,0,0,0,4,7.0,127.084665,37.554077
197,5013322,능동로36길 110-00 주차장,11215,10200,서울특별시 광진구 능동 245-4,0,0,0,0,0,0,0,5,6.0,127.084761,37.554173
198,5013323,능동로36길 112-00 주차장,11215,10200,서울특별시 광진구 능동 245-5,0,0,0,0,0,0,1,3,4.0,127.084894,37.554118
199,5013330,능동로36길 114-00 주차장,11215,10200,서울특별시 광진구 능동 245-11,0,0,0,0,0,0,0,4,6.0,127.084876,37.554044
200,5013377,능동로34길 047-00 주차장,11215,10200,서울특별시 광진구 능동 235-9,0,0,0,0,0,0,0,3,5.0,127.081935,37.554849
201,5013382,휴앤하임 주차장,11215,10200,서울특별시 광진구 능동 235-10 휴앤하임,0,0,0,0,0,0,0,5,5.0,127.081854,37.55504
202,5013460,능동로34길 156-00 주차장,11215,10200,서울특별시 광진구 능동 253-18,0,0,0,0,0,0,0,4,4.0,127.087308,37.552578
203,5013461,욱현하이브빌 주차장,11215,10200,서울특별시 광진구 능동 253-10 욱현하이브빌,0,0,0,0,0,0,0,5,13.0,127.086517,37.55252
204,5013462,능동로34길 145-00 주차장,11215,10200,서울특별시 광진구 능동 254-8,0,0,0,0,0,0,0,4,5.0,127.087017,37.552947
205,5013624,낙원성도교회 주차장,11215,10200,서울특별시 광진구 능동 385-5,0,0,0,0,0,0,1,2,0.0,127.079915,37.55261
206,5013625,행복한집 주차장,11215,10200,서울특별시 광진구 능동 139-1 행복한집,0,0,0,0,0,0,1,4,8.0,127.080931,37.552775
207,5013626,천호대로116길 105-00 주차장,11215,10200,서울특별시 광진구 능동 141,0,0,0,0,0,0,0,3,0.0,127.080777,37.552785
208,5013627,능동로24길 070-00 주차장,11215,10200,서울특별시 광진구 능동 146-1,0,0,0,0,0,0,1,2,1.0,127.080362,37.552956
209,5013628,능동로24길 056-00 주차장,11215,10200,서울특별시 광진구 능동 385-3,0,0,0,0,0,0,0,4,6.0,127.079749,37.55266
210,5013629,능동로24길 054-00 주차장,11215,10200,서울특별시 광진구 능동 388-2,0,0,0,0,0,0,0,4,4.0,127.079677,37.552507
211,5013630,능동로24길 052-00 주차장,11215,10200,서울특별시 광진구 능동 388-8,0,0,0,0,0,0,1,4,5.0,127.079609,37.552568
212,5013631,코지빌 주차장,11215,10200,서울특별시 광진구 능동 386,0,0,0,0,0,0,1,2,1.0,127.079751,37.552438
213,5013647,어린이대공원 후문주차장,11215,10200,서울특별시 광진구 능동 259-6,10,300,10,300,0,0,0,3,251.0,127.083798,37.551075
214,5013650,서울시민안전체험관 주차장,11215,10200,서울특별시 광진구 능동 18 서울시민안전체험관,0,0,0,0,0,0,0,3,7.0,127.077272,37.55173
215,5013656,육영재단어린이회관 주차장,11215,10200,서울특별시 광진구 능동 18-11 육영재단어린이회관,10,500,10,300,20000,100000,0,1,350.0,127.077636,37.546993
216,5013671,어린이대공원 정문주차장,11215,10200,서울특별시 광진구 능동 18 어린이대공원,10,500,10,300,20000,100000,3,1,395.0,127.076738,37.550749
