일련번호(no),주차장고유값(pl_id),지번주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),산구분(land_registered),공유주차장구분(shared_parkinglot),번지(beonji),호(ho),주소(지번)(lot_num_address),새주소-도로명(road_nm_address),새주소-건물번호(bld_num),소유주체(possessor),급지(pl_grade),유무료(pl_fee),평일시작시간(pl_weekday_start_time),평일종료시간(pl_weekday_end_time),토요일시작시간(pl_sat_start_time),토요일종료시간(pl_sat_end_time),공휴일시작시간(pl_holiday_start_time),공휴일종료시간(pl_holiday_end_time),기본단위시간(pl_basic_rate_min),기본단위금액(pl_basic_rate_amt),추가단위시간(pl_addi_rate_min),추가단위금액(pl_addi_rate_amt),1일(전일)금액(pl_allday_pass_amt),1월(정기권)금액(pl_month_pass_amt),주차요금지불방식(pl_payment_option),부제시행(bool_not_driving_system),운영방식(operation_type),구간번호(section),구획번호(parcel),거주자-주간(월)금액(resident_day_month_amt),거주자-야간(월)금액(resident_night_month_amt),거주자-전일(월)금액(resident_allday_month_amt),거주자-평일시작시간(resident_weekday_start_time),거주자-평일종료시간(resident_weekday_end_time),거주자-토요일시작시간(resident_sat_start_time),거주자-토요일종료시간(resident_sat_end_time),거주자-휴일시작시간(resident_holiday_start_time),거주자-휴일종료시간(resident_holiday_end_time),할인정책-장애인(pl_discount_disabled),할인정책-경차(pl_discount_compact),할인정책-다자녀가정(두자녀)(pl_discount_2children),할인정책-다자녀가정(세자녀)(pl_discount_3children),할인정책-국가유공자(pl_discount_person_merit),할인정책-10부제참여차량(pl_discount_ten_part_system),할인정책-요일제차량(pl_discount_weekdayly),할인정책-기타할인율(pl_discount_other_percent),할인정책-기타대상(pl_discount_other_target),그룹관리번호(managing_group_no),경도(longitude),위도(latitude),구축기준일(final_end_dt)
2377,5541962,송림기사식당길공영주차장,11215,10500,임야도 등록,,712,0,서울특별시 광진구 자양동 712-3,도로명주소없음,도로명주소 없음,2,0,유료,0900,1800,0900,1500,0000,2400,5,200,0,0,0,90000,정보없음,미시행,시간제주차장,없음,유료33-1,30000,20000,40000,0000,0000,0000,0000,0000,0000,80,50,30,50,80,확인불가,확인불가,확인불가,확인불가,1121510500031,127.075891,37.534249,2022-11-25
2378,5542905,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-2,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084955 ,37.527843 ,2022-11-25
2379,5542906,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-3,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084910 ,37.527830 ,2022-11-25
2380,5542907,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-4,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084851 ,37.527824 ,2022-11-25
2381,5542908,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-5,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084786 ,37.527805 ,2022-11-25
2382,5542909,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-6,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084719 ,37.527802 ,2022-11-25
2383,5542910,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-7,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084642 ,37.527792 ,2022-11-25
2384,5542911,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-8,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084572 ,37.527785 ,2022-11-25
2385,5542912,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-9,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084513 ,37.527770 ,2022-11-25
2386,5542913,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-10,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084448 ,37.527768 ,2022-11-25
2387,5542914,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-11,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084398 ,37.527760 ,2022-11-25
2388,5542915,672 노상주차장,11215,10500,임야도 등록,,672,0,서울특별시 광진구 자양동 672 한솔리베르아파트,뚝섬로56가길,28-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,1구간,1-12,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500050,127.084339 ,37.527768 ,2022-11-25
2389,5542919,758 노상주차장,11215,10500,임야도 등록,,758,0,서울특별시 광진구 자양2동 758,도로명주소없음,도로명주소 없음,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,없음,2-1,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510500051,127.082839,37.527717,2022-11-25
2390,5542924,758 노상주차장,11215,10500,임야도 등록,,758,0,서울특별시 광진구 자양동 462-4,뚝섬로40길,16-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,2구간,2-6,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510500051,127.082427 ,37.527690 ,2022-11-25
2391,5542953,588-20 거주자우선주차장,11215,10500,임야도 등록,,588,20,서울특별시 광진구 자양동 588-20 진넥스빌,자양강변길,251-,2,5,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,2-6,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500040,127.071972 ,37.530366 ,2022-11-25
2392,5542925,758 노상주차장,11215,10500,임야도 등록,,758,0,서울특별시 광진구 자양동 789 자양8차현대홈타운,뚝섬로36길,19-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,2구간,2-7,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510500051,127.082331 ,37.527681 ,2022-11-25
2393,5542954,588-20 거주자우선주차장,11215,10500,임야도 등록,,588,20,서울특별시 광진구 자양동 588-20 진넥스빌,자양강변길,251-,2,5,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,2-7,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500040,127.071865 ,37.530391 ,2022-11-25
2394,5542926,758 노상주차장,11215,10500,임야도 등록,,758,0,서울특별시 광진구 자양동 581-3 성보빌딩,자양번영로,33-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,2구간,2-8,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510500051,127.082267 ,37.527698 ,2022-11-25
2395,5542955,588-20 거주자우선주차장,11215,10500,임야도 등록,,588,20,서울특별시 광진구 자양동 588-20 진넥스빌,자양강변길,251-,2,5,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,2-8,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500040,127.071731 ,37.530404 ,2022-11-25
2396,5542927,758 노상주차장,11215,10500,임야도 등록,,758,0,서울특별시 광진구 자양동 520-2 우성아파트,뚝섬로,576-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,2구간,2-9,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510500051,127.082197 ,37.527702 ,2022-11-25
2397,5542956,588-20 거주자우선주차장,11215,10500,임야도 등록,,588,20,서울특별시 광진구 자양동 588-20 진넥스빌,자양강변길,251-,2,5,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,2-9,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500040,127.071650 ,37.530421 ,2022-11-25
2398,5542966,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 453-8,자양번영로5길,27-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-10,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.080019 ,37.527902 ,2022-11-25
2399,5542967,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 453-8,자양번영로5길,27-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-11,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079960 ,37.527911 ,2022-11-25
2400,5542968,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 453-8,자양번영로5길,27-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-12,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079928 ,37.527915 ,2022-11-25
2401,5542969,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 453-4,자양번영로5길,35-7,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-13,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079863 ,37.527928 ,2022-11-25
2402,5542970,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 786 현대6차아파트,자양번영로3길,66-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-14,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079810 ,37.527953 ,2022-11-25
2403,5542971,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 786 현대6차아파트,자양번영로3길,66-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-15,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079745 ,37.527949 ,2022-11-25
2404,5542972,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 464-7 비전자원,자양번영로3길,30-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-16,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079686 ,37.527962 ,2022-11-25
2405,5542973,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 787 삼성아파트,뚝섬로36가길,15-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-17,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079638 ,37.527970 ,2022-11-25
2406,5542974,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 787 삼성아파트,뚝섬로36가길,15-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-18,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079584 ,37.527975 ,2022-11-25
2407,5542975,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 787 삼성아파트,뚝섬로36가길,15-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-19,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079493 ,37.528009 ,2022-11-25
2408,5542958,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 462-4,뚝섬로40길,16-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-2,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.080512 ,37.527813 ,2022-11-25
2409,5542976,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 761 자양2차현대아파트,뚝섬로,542-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-20,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079423 ,37.528017 ,2022-11-25
2410,5542977,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 761 자양2차현대아파트,뚝섬로,542-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-21,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079370 ,37.528026 ,2022-11-25
2411,5542978,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 585-16 미주맨션,자양번영로3길,10-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-22,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079300 ,37.528026 ,2022-11-25
2412,5542979,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 585-16 미주맨션,자양번영로3길,10-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-23,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079246 ,37.528039 ,2022-11-25
2413,5542980,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 584-28 우신빌딩,자양번영로,15-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-24,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079161 ,37.528073 ,2022-11-25
2414,5542981,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 584-28 우신빌딩,자양번영로,15-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-25,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079102 ,37.528081 ,2022-11-25
2415,5542982,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 789 자양8차현대홈타운,뚝섬로36길,19-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-26,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.079032 ,37.528098 ,2022-11-25
2416,5542983,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 789 자양8차현대홈타운,뚝섬로36길,19-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-27,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078957 ,37.528128 ,2022-11-25
2417,5542984,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 582 행운연립,자양번영로5길,15-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-28,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078892 ,37.528153 ,2022-11-25
2418,5542985,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 590-1 정우하이츠빌라,자양번영로3길,27-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-29,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078839 ,37.528158 ,2022-11-25
2419,5542959,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 789 자양8차현대홈타운,뚝섬로36길,19-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-3,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.080464 ,37.527822 ,2022-11-25
2420,5542986,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 585-16 미주맨션,자양번영로3길,10-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-30,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078764 ,37.528166 ,2022-11-25
2421,5542987,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 590-1 정우하이츠빌라,자양번영로3길,27-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-31,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078694 ,37.528183 ,2022-11-25
2422,5542988,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 786 현대6차아파트,자양번영로3길,66-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-32,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078635 ,37.528187 ,2022-11-25
2423,5542989,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 786 현대6차아파트,자양번영로3길,66-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-33,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078565 ,37.528200 ,2022-11-25
2424,5542990,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 464-7 비전자원,자양번영로3길,30-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-34,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078485 ,37.528226 ,2022-11-25
2425,5542991,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 464-7 비전자원,자양번영로3길,30-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-35,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.073338 ,37.532181 ,2022-11-25
2426,5542992,757 노상주차장,11215,10500,임야도 등록,,757,0,서울특별시 광진구 자양동 453-4,자양번영로5길,35-7,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,2구간,3-36,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510500052,127.078361 ,37.528255 ,2022-11-25
